,word,stop
2470,במיירעשע,1
2471,בּן,1
2472,בנג,1
2473,בּעאיין,1
2474,בעאייס,1
2475,בעװאַקסן,1
2476,בעון,1
2477,בֹעֶט,1
2478,בּעט,1
2479,בעטער,1
2480,בעמט,1
2481,בעמיילע,1
2482,בּענויגייע,1
2483,בענקל,1
2484,בענקען,1
2485,בּעֹס,1
2486,בעסאָד,1
2487,בּעסאַס,1
2488,בעסאָר,1
2489,בעסטע,1
2490,בעסטע',1
2491,בעסמעדרעש,1
2492,בעסער,1
2493,בּעסערע,1
2494,בעצן,1
2495,בעק,1
2496,בעקאװעויקן,1
2497,בּעַקטימען,1
2498,בּערװאַנדער,1
2499,בערייטשעוו,1
2500,בּערלין,1
2501,בּעְרפיר,1
2502,בּערקוקן,1
2503,בעשגס,1
2504,בעשטאגד,1
2505,בּעשלוסן,1
2506,בפווייזן,1
2507,בפפעלקערויג,1
2508,בצ,1
2509,בּצַהערשן,1
2510,בַּצלֶר,1
2511,בצריכט,1
2512,בּצשלוסן,1
2513,בּקייבט,1
2514,בראַגין,1
2515,בראַנין,1
2516,בראצלאוו,1
2517,בּראצלאוו,1
2518,ברְואִיקס,1
2519,ברוסטיקע,1
2520,ברוצקוס,1
2521,ברורער,1
2522,בריגאדע,1
2523,בּרידער,1
2524,בריה,1
2525,בריװ,1
2526,בּריוו,1
2527,בּריװ,1
2528,בריװז,1
2529,בריוול,1
2530,ברייטע,1
2531,ברייטער,1
2532,ברייטערן,1
2533,בּרײיטע,1
2534,ברייסע,1
2535,בּרייסע,1
2536,בּריירע,1
2537,בריל,1
2538,ברעטל,1
2539,בּרעמען,1
2540,ברענגעו,1
2541,ברקג,1
2542,גא'דיקן,1
2543,גא'עצט,1
2544,גאאוּמאוו,1
2545,גאדינען,1
2546,גאָו,1
2547,גאוינען,1
2548,גאָז,1
2549,גאזן,1
2550,גאטײיליקט,1
2551,גאטראכט,1
2552,גאכן,1
2553,גאל,1
2554,גאלדן,1
2555,גאלובּיצקע,1
2556,גאָלעס,1
2557,גאם,1
2558,גאמּרֵינוס,1
2559,גאָן,1
2560,גאנג,1
2561,גאַנג,1
2562,גאנדעס,1
2563,גאניואַציעס,1
2564,גאַנײדן,1
2565,גאַנעגעניש,1
2566,גְאנצְן,1
2567,גאַנצער,1
2568,גאַנצעֶר,1
2569,גאנצפ,1
2570,גאָס,1
2571,גאסװװאַרסטװענע,1
2572,גאענט,1
2573,גאַענטס,1
2574,גאַפעלקערונג,1
2575,גאצמינ,1
2576,גאראדישטשער,1
2577,גאָרגל,1
2578,גארניזאן,1
2579,גאָרניט,1
2580,גארנישט,1
2581,גארקי,1
2582,גֹּאשטימְטֶער,1
2583,גאשטעטיקט,1
2584,גאשלוסן,1
2585,גהויס,1
2586,גַו,1
2587,גואלויקער,1
2588,גובאויספירקאם,1
2589,גוואלדיקן,1
2590,גוואלדיקע,1
2591,גוויסע,1
2592,גְוִויסעֶר,1
2593,גוונט,1
2594,גוונס,1
2595,גוופּע,1
2596,גוּט,1
2597,גּױדעם,1
2598,גויװוער,1
2599,גױך.װוײטיק,1
2600,גויסיקע,1
2601,גויע,1
2602,גוכארין,1
2603,גוֹמפ,1
2604,גומקסם,1
2605,גונ,1
2606,גון,1
2607,גונדאװעץ,1
2608,גוס,1
2609,גוסע,1
2610,גוסער,1
2611,גורושואַױע,1
2612,גורכן,1
2613,גורעוויסש,1
2614,גזנקשאפט,1
2615,גיב,1
2616,גִיבּן,1
2617,גיו,1
2618,גיױסע,1
2619,גיויסץ,1
2620,גיון,1
2621,גיז,1
2622,גיטא,1
2623,גײיוּנטלאַגץע,1
2624,גײן,1
2625,גייסט,1
2626,גײע,1
2627,גייעם,1
2628,גייער,1
2629,גייץ,1
2630,גיַך,1
2631,גילט,1
2632,גילעטן,1
2633,גינצע,1
2634,גיס,1
2635,גיסא,1
2636,גיסאַרבעס,1
2637,גיפטיקע,1
2638,גיש,1
2639,גישט,1
2640,גל,1
2641,גלאנץ,1
2642,גּלױן,1
2643,גליטש,1
2644,גליטשן,1
2645,גלייבט,1
2646,גלײיך,1
2647,גלײיכנילטיקייט,1
2648,גלייךך,1
2649,גלייכער,1
2650,גלייכצייטיק,1
2651,גלייכצייסיק,1
2652,גליקן,1
2653,גלירער,1
2654,גלע,1
2655,גלעוער,1
2656,גלענצנדיקע,1
2657,גע:וג,1
2658,"גע""ען",1
2659,געבּ'ט,1
2660,געבּאָברעט,1
2661,געבױט,1
2662,געבּונדן,1
2663,געביט,1
2664,געבּיטן,1
2665,געבֿיטן,1
2666,געבל,1
2667,גֶעבּעטן,1
2668,געבראַכט,1
2669,געגאסיוועץ,1
2670,געגויסעט,1
2671,געגיט,1
2672,געגיידע,1
2673,געגיסן,1
2674,געגלאנצט,1
2675,געגליטשט,1
2676,געגן,1
2677,געגנש.קאמי,1
2678,געגעבּן,1
2679,געגעכן,1
2680,געגריגרעט,1
2681,געדויערט,1
2682,געדונגען,1
2683,געדענקט,1
2684,געדרוקטן,1
2685,געדריליעועט,1
2686,געה,1
2687,געהאַט,1
2688,געהאָט,1
2689,געהאלטן,1
2690,געהאלמן,1
2691,געהאקט,1
2692,געהאַקס,1
2693,געהױלט,1
2694,געהויקערט,1
2695,געהײטן,1
2696,געהייף,1
2697,געהעריקן,1
2698,געוארגס,1
2699,געוו,1
2700,געװאדן,1
2701,געװאונקן,1
2702,געװאוסס,1
2703,געװאין,1
2704,געוואלט,1
2705,געװאָלט,1
2706,געװאס,1
2707,געוואקסן,1
2708,געווארזט,1
2709,געװאַרט,1
2710,געווארְן,1
2711,געװאַרן,1
2712,געװואָרן,1
2713,געװויסע,1
2714,געווידמעט,1
2715,געװיון,1
2716,געװיזן,1
2717,געװיטער,1
2718,געוויינטלעך,1
2719,געװײקט,1
2720,געװינכלעך,1
2721,געוויסְן,1
2722,געוויסע,1
2723,געװישט,1
2724,געוונט,1
2725,געװעדט,1
2726,געוועוט,1
2727,געװעזע:ץ,1
2728,געווּעֶן,1
2729,געַוועְן,1
2730,געװעןאֹף,1
2731,געװענדעט,1
2732,געווענדעס,1
2733,געװענדצט,1
2734,געװצן,1
2735,געװקזענער,1
2736,געוזארן,1
2737,געויון,1
2738,געויכטס,1
2739,געױרלס,1
2740,געונט,1
2741,געועל,1
2742,געועלטאַ:טלעכן,1
2743,געועלשאפט,1
2744,געועלשאַפט,1
2745,געועלשאפטלעכן,1
2746,געוען,1
2747,געוענדעט,1
2748,געועצגעבערישע,1
2749,געועצגעכערישן,1
2750,געועצלעכקייט,1
2751,געועץקענטענישן,1
2752,געושמורעט,1
2753,געז,1
2754,געזאנט,1
2755,געזונטעף,1
2756,געזזצלעכקייט,1
2757,געזנטע,1
2758,געזעלש,1
2759,געזעלשאַמט,1
2760,געזעלשאפט,1
2761,געזעלשאפטל:ך,1
2762,געזעלשאפסלעכקייט,1
2763,געזעץ,1
2764,געזעצגעבערישע,1
2765,געזעצט,1
2766,געזעצלעך,1
2767,געזעצלעכקייט,1
2768,געזעצלעכקײט,1
2769,געזפלסאפט,1
2770,געזפצלעכקייט,1
2771,געזקרד,1
2772,געטאַינעט,1
2773,געטאָן,1
2774,געטונקלט,1
2775,געטין,1
2776,געטעפטן,1
2777,געטראגן,1
2778,געטרױמט,1
2779,געטריגן,1
2780,געטרינקען,1
2781,געיואוּנוערט,1
2782,געיואוסט,1
2783,געיוען,1
2784,געין,1
2785,געיס,1
2786,געיעדס,1
2787,געכאפט,1
2788,געלד,1
2789,געלט.מיטלפן,1
2790,געלייגט,1
2791,געלײוט,1
2792,געלייזס,1
2793,געלייענט,1
2794,געליען,1
2795,געלן,1
2796,געלסאָציאליסטישער,1
2797,געלעבער,1
2798,געלשכט,1
2799,געמאלין,1
2800,געמאלרן,1
2801,געמווט,1
2802,געמווס,1
2803,געמיגען,1
2804,געמײנט,1
2805,געמינעט,1
2806,געמינערט,1
2807,געמעטן,1
2808,געמען,1
2809,געםפ,1
2810,גענגעלע,1
2811,גענוג,1
2812,געַנוי,1
2813,גענויגיע,1
2814,גענוּמען,1
2815,געניטן,1
2816,גענעבן,1
2817,גענעלטאַפטלעך,1
2818,גענּראַכט,1
2819,געסאן,1
2820,געסאָן,1
2821,געסאפן,1
2822,געסינט,1
2823,געסיע,1
2824,געסל3,1
2825,געסערן,1
2826,געסצרעט,1
2827,געעמנט,1
2828,געעמעס,1
2829,געען,1
2830,געענדיקט,1
2831,געענטפערס,1
2832,געענטפקרט,1
2833,געענרערט,1
2834,געפ'נט,1
2835,געפאלגס,1
2836,געפאלן,1
2837,געפאָן,1
2838,געפּאַקט,1
2839,געפונען,1
2840,געפונפן,1
2841,געפיגטלס,1
2842,געפיגע,1
2843,געפיוט,1
2844,געפּיידער,1
2845,געפילט,1
2846,געפינט,1
2847,געפינְט,1
2848,געפִינְט,1
2849,געפינטלט,1
2850,געפינצן,1
2851,געפיעגט,1
2852,געפלאצס,1
2853,געפּלוטעט,1
2854,געפעולעכע,1
2855,געפעלט,1
2856,געפֿעלן,1
2857,געפעלס,1
2858,געפעלסט,1
2859,געפערטט,1
2860,געפערלעך,1
2861,געפערלעכער,1
2862,געפרואווט,1
2863,געפּרואָווט,1
2864,געפרענט,1
2865,געץ.פין,1
2866,געצוואונגען,1
2867,געצילט,1
2868,געקאָוועויקער,1
2869,געקאנס,1
2870,געקוּמעגע,1
2871,געקוֹמען,1
2872,געקומקן,1
2873,געקוּקט,1
2874,געקלונגען,1
2875,געקליגן,1
2876,געקנײטשט,1
2877,געקָקָטיװע,1
2878,געקראָגן,1
2879,געקרו,1
2880,גערארפט,1
2881,גערגעל,1
2882,גערו,1
2883,גערונען,1
2884,גערוּפענע,1
2885,גערזטעניש,1
2886,געריכּט:בּייזיצער,1
2887,געריכט.און,1
2888,געריכטס,1
2889,געריכסט:קאמער,1
2890,געריכססיטוער,1
2891,גערינט,1
2892,גערינען,1
2893,גערירו,1
2894,גערעיט,1
2895,גערעסעניש,1
2896,געררוקטע,1
2897,געש,1
2898,געשאטן,1
2899,געשוואוירן,1
2900,געשוויגן,1
2901,געשויי,1
2902,געשטא,1
2903,געשטאלט,1
2904,געשטאַנען,1
2905,געֶשטאַנען,1
2906,געשטאָרבּן,1
2907,געשטיקט,1
2908,געשיכ,1
2909,געשיכטע,1
2910,געשילרערט,1
2911,געשלאטן,1
2912,געשמועסטן,1
2913,געשמייכלט,1
2914,געשמייכלם,1
2915,געשע:ט,1
2916,געשע:טן,1
2917,געשעפט,1
2918,געשפּילט,1
2919,געשפּילס,1
2920,געשצן,1
2921,געַשרֵיי,1
2922,געשרײי,1
2923,געשרענט,1
2924,גַף,1
2925,גפָי,1
2926,גפפּאַקט,1
2927,גצ,1
2928,גצַגץ,1
2929,גץזאָגט,1
2930,גצטן,1
2931,גצַניקל,1
2932,גץשריבּן,1
2933,גקדענקט,1
2934,גקוואין,1
2935,גקװנן,1
2936,גקַלעכטער,1
2937,גקפוּנען,1
2938,גקפילט,1
2939,גראד,1
2940,גראַװירוּנג,1
2941,גראפּע,1
2942,גראר,1
2943,גרוגט,1
2944,גרוו,1
2945,גרוויגער,1
2946,גרוויגערן,1
2947,גרווינקע,1
2948,גרּווינקע,1
2949,גרוזיגערין,1
2950,גרוזיגערן,1
2951,גרוזינער'ן,1
2952,גרוזינערן,1
2953,גרוזינקל,1
2954,גרוזינקע,1
2955,גרוי,1
2956,גרויט,1
2957,גרויסער,1
2958,גרולע,1
2959,גרונטלעך,1
2960,גרונס,1
2961,גרוס,1
2962,גרוסעד,1
2963,גרופיוונגען,1
2964,גרוֹפן,1
2965,גרופע,1
2966,גרײט,1
2967,גרייכטע,1
2968,גרינג,1
2969,גרינגלעך,1
2970,גרינגער,1
2971,גרינער,1
2972,גרינקע,1
2973,גרעסטן,1
2974,גרעסערן,1
2975,גרעסערע,1
2976,גרעפארם,1
2977,גרער,1
2978,ד.ם,1
2979,ד'ןו,1
2980,דאַהסן,1
2981,דאוואלוציאנערישער,1
2982,דאווקע,1
2983,דאַוף,1
2984,דאָוף,1
2985,דאַופן,1
2986,דאוץ,1
2987,דאָזיקע,1
2988,דאט,1
2989,דאיף,1
2990,דאַיף,1
2991,דאיפּן,1
2992,דאן,1
2993,דאַן,1
2994,דאנק,1
2995,דָאס,1
2996,דאָסגלײכן,1
2997,דאסמאל,1
2998,דאסמאָל,1
2999,דאָסנעלבע,1
3000,דאסראָוו,1
3001,דאפקע,1
3002,דאַרטיק,1
3003,דארטיקע,1
3004,דארטן,1
3005,דאַרטן,1
3006,דאָרטן,1
3007,דארן,1
3008,דאָרס,1
3009,דאָרסיקץ,1
3010,דארפ,1
3011,דאָרף,1
3012,דארפ'קארעסטאנדענטן,1
3013,דארפטראטן,1
3014,דארפישן,1
3015,דאָרפישער,1
3016,דארפּן,1
3017,דארפס,1
3018,דארפסהויז,1
3019,דגנק,1
3020,דוֹ,1
3021,דואױקע,1
3022,דויטער,1
3023,דויי,1
3024,דִוֹיךְ,1
3025,דויערט,1
3026,דומארנעוע,1
3027,דוסט,1
3028,דוף,1
3029,דוֹרכ,1
3030,דורכגיין,1
3031,דורכגעגאנגען,1
3032,דורכגעפלויגן,1
3033,דורכנעמאַכט,1
3034,דורכצוטפאצירן,1
3035,דורכצולערנען,1
3036,דורכצופירן,1
3037,דוש,1
3038,דושאינט,1
3039,דזערזשינסקי,1
3040,דִּי,1
3041,די.ארגּעַט,1
3042,די.סֹאצִיצליסטי,1
3043,דיאגואַמען,1
3044,דיאגראמען,1
3045,דידאויקע,1
3046,דידאָזיקע,1
3047,דיוויזיע,1
3048,דיוויזיצ,1
3049,דיי,1
3050,דײ,1
3051,דייטט,1
3052,דייטשיסן',1
3053,דייטשישעץ,1
3054,דייטשישער,1
3055,דייטשלאנד,1
3056,דײך,1
3057,דייכנדיקע,1
3058,דייססיש,1
3059,דים,1
3060,דינגונגען,1
3061,דיסטוט,1
3062,דיספוט,1
3063,דיסקאנט,1
3064,דיסקאָנט,1
3065,דיקער,1
3066,דיראָזיקע,1
3067,דירעקטיוון,1
3068,דירץ,1
3069,דישער,1
3070,דל,1
3071,דֹנָם,1
3072,דס,1
3073,דעבּאטן,1
3074,דעהציערגס,1
3075,דעוווייל,1
3076,דעווייל,1
3077,דעחל,1
3078,דעיגרייכונגען,1
3079,דעיװײל,1
3080,דעינאך,1
3081,דעיעגאטן,1
3082,דעיצו,1
3083,דעיקלערונגען,1
3084,דעישטיקט,1
3085,דעישיינווג,1
3086,דעל,1
3087,דעלטגאטן,1
3088,דעלעגאטן,1
3089,דעלעגאטקעס,1
3090,דעלעגאלף,1
3091,דעלעגאציע,1
3092,דֶעלעגאציץ,1
3093,דעלעגשטן,1
3094,דעַלצַגאטקעס,1
3095,דֶעם,1
3096,דֹעֹם,1
3097,דעמאלט,1
3098,דעמאַלט,1
3099,דעמאקראטיע,1
3100,דעמאראליזירט,1
3101,דעמואויקן,1
3102,דעמזעלבּן,1
3103,דעםי,1
3104,דעםס,1
3105,דעמצנסטרשציעס,1
3106,דען,1
3107,דענ'ס,1
3108,דענדיקט,1
3109,דעניש,1
3110,דעסיאַטין,1
3111,דעקאַבּר,1
3112,דִעִקאַבּר',1
3113,דעקאַף,1
3114,דעקאצַבר,1
3115,דעקרעטן,1
3116,דעֶר,1
3117,דעַר,1
3118,דעֹר,1
3119,דֶער,1
3120,דֹעָר,1
3121,דערביי,1
3122,דערגצך,1
3123,דערגרייכט,1
3124,דערהאלטן,1
3125,דערהאלסן,1
3126,דערואוי,1
3127,דערװאקסצנע,1
3128,דערװידערוננען,1
3129,דערוויזן,1
3130,דערוויי,1
3131,דערווייל,1
3132,דערװייל,1
3133,דערװײל,1
3134,דערויון,1
3135,דערויף,1
3136,דערױף,1
3137,דערום,1
3138,דערונגען,1
3139,דערוען,1
3140,דערזעלבער,1
3141,דערזען,1
3142,דעריאָוט,1
3143,דעריגער,1
3144,דעריידן,1
3145,דערין,1
3146,דעריקער,1
3147,דערלאזן,1
3148,דערלאין,1
3149,דערלאנגט,1
3150,דערלויבט,1
3151,דערלייגט,1
3152,דערּלעבּט,1
3153,דערמאָנטע,1
3154,דערמארוונג,1
3155,דערמיט,1
3156,דערן,1
3157,דערנאַך,1
3158,דערנאָך,1
3159,דערנעענטערן,1
3160,דערנצך,1
3161,דערפאר,1
3162,דערפון,1
3163,דערפילן,1
3164,דערפירט,1
3165,דערפּצָר,1
3166,דערצו,1
3167,דערצוּ,1
3168,דערציאונג,1
3169,דערציילונגען,1
3170,דערצײלט,1
3171,דערציילם,1
3172,דערקלערן,1
3173,דערקענט,1
3174,דערשיינונגען,1
3175,דערשיינען,1
3176,דערשינען,1
3177,דערשלאָפט,1
3178,דערשמעקט,1
3179,דפַּם,1
3180,דְפַר,1
3181,דצם,1
3182,דִצֵּם,1
3183,דצר,1
3184,דִצַר,1
3185,דצרט,1
3186,דקרואגט,1
3187,דראמע:טעאטעה,1
3188,דרויסן,1
3189,דרוֹיסן,1
3190,דרױסנס,1
3191,דרוקער,1
3192,דרי,1
3193,דריטהאלבן,1
3194,דריירעלעך,1
3195,דרינגען,1
3196,דריסץ,1
3197,דריצן,1
3198,דרל,1
3199,הא,1
3200,האֿ,1
3201,האָאָרעץ,1
3202,האב,1
3203,האָבּ,1
3204,האבְן,1
3205,הָאבּן,1
3206,האָג,1
3207,האגאדאוו,1
3208,האַגדל,1
3209,האגּן,1
3210,הָאט,1
3211,הָאָט,1
3212,האטאג,1
3213,האטן,1
3214,האַיאָם,1
3215,האיאר,1
3216,האיאריקע,1
3217,האין,1
3218,האכּן,1
3219,האָכּן,1
3220,האכנאָסץ,1
3221,האלביגאקע,1
3222,האַלבע,1
3223,האַלבּע,1
3224,האלגע,1
3225,האַלװאַי,1
3226,האלט,1
3227,האַלט,1
3228,האַלמאַי,1
3229,האָמי:ראן,1
3230,האמינדאן,1
3231,האמינראן,1
3232,האמעל,1
3233,האָנאָראַר,1
3234,האַנדלט,1
3235,האנן,1
3236,האנּן,1
3237,האָנן,1
3238,האנס,1
3239,הָאָס,1
3240,האָסט,1
3241,האסם,1
3242,האָע,1
3243,האפ,1
3244,האַקט,1
3245,האקי,1
3246,האַקן,1
3247,האקסט,1
3248,האקסעסעריש,1
3249,האר,1
3250,הארט,1
3251,האַרטנעקיקײט,1
3252,הארעפאַשניקעס,1
3253,האָרעפּאַשניקעס,1
3254,הארעפאשנע,1
3255,האָרעפּאַשנע,1
3256,הארעפאשנער,1
3257,הארץ,1
3258,האָרצװעצן,1
3259,הארשטארקן,1
3260,האשילויאַך,1
3261,האשילויאָך,1
3262,הגט,1
3263,הוּ,1
3264,הװגן,1
3265,הוט,1
3266,הויבי,1
3267,הױבן,1
3268,הויו,1
3269,הױכשוּל,1
3270,הויפּ,1
3271,הויפט,1
3272,הױפט,1
3273,הויפּט,1
3274,הױפֿט,1
3275,הויפט:ביור,1
3276,הויפּטסימאָנים,1
3277,הונ,1
3278,הונגעֶר,1
3279,הונזיכט,1
3280,הונרערס,1
3281,הופט,1
3282,הות,1
3283,הזב,1
3284,הזבן,1
3285,הזנט,1
3286,היגן,1
3287,היט,1
3288,היי,1
3289,הייגטיקער,1
3290,הייוער,1
3291,הײטט,1
3292,הייטלעכקייט,1
3293,הײיסט,1
3294,הײיסע,1
3295,הייליקְן,1
3296,הייליקער,1
3297,היימיסע,1
3298,היימישט,1
3299,היימישע,1
3300,היינטיקער,1
3301,היינצל,1
3302,הײַס,1
3303,הײצער,1
3304,הילפסבּיכער,1
3305,הימל,1
3306,הינאעעס,1
3307,הינדער,1
3308,הינטיקס,1
3309,היפּטע,1
3310,היפש,1
3311,הל,1
3312,העגע,1
3313,העגעמטן,1
3314,העט,1
3315,העכשער,1
3316,העלפן,1
3317,העם,1
3318,הענט,1
3319,העס,1
3320,הער,1
3321,הערבן,1
3322,הערט,1
3323,הערְן,1
3324,הערנדיק,1
3325,הערציקע,1
3326,הערשט,1
3327,הפט,1
3328,הצבן,1
3329,הצן,1
3330,הצס,1
3331,הִצָס,1
3332,הקמאעק,1
3333,השָרעפאשניקעס,1
3334,ואג,1
3335,ואָג,1
3336,ואדסט,1
3337,ואוּ,1
3338,ואוג,1
3339,ואוו,1
3340,ואװט,1
3341,ואוף,1
3342,ואוּקס,1
3343,ואותין,1
3344,ואט,1
3345,ואיף,1
3346,ואיקן,1
3347,ואַכן,1
3348,ואל,1
3349,ואלגעועצגענונג,1
3350,ואלן,1
3351,ואָלן,1
3352,ואלקאמטאניע,1
3353,ואמאלסט,1
3354,ואנט,1
3355,ואנק,1
3356,ואָס,1
3357,ואַפאראזשיע,1
3358,וארט,1
3359,ואַרפן,1
3360,וארשטאט,1
3361,וג,1
3362,וגנט,1
3363,וגעזאגט,1
3364,וד,1
3365,והוסְעגפ,1
3366,װ',1
3367,"וו""דעלעגאטקעס",1
3368,ווא,1
3369,װאָגאָנעס,1
3370,װאוֹ,1
3371,וואוּ,1
3372,וואויגען,1
3373,וואוילע,1
3374,וואולקײט,1
3375,וואונדעין,1
3376,וואוקס,1
3377,װאוקס,1
3378,וואזסם,1
3379,וואט,1
3380,װאָט,1
3381,וואי,1
3382,װאיף,1
3383,װאַישטאַט,1
3384,װאך,1
3385,וואלאדארסקער,1
3386,וואלוציץ,1
3387,וואלז,1
3388,וואלטונג,1
3389,וואלן,1
3390,װאָלן,1
3391,וואלקאמפאניע,1
3392,וואנדל,1
3393,װאַנדער,1
3394,וואנט,1
3395,װאַנס,1
3396,װאס,1
3397,װאַס,1
3398,וואָס,1
3399,וואסז,1
3400,װאָסיזשע,1
3401,וואסן,1
3402,װאַפּסאַקע,1
3403,וואקסן,1
3404,װאַקסס,1
3405,װאַר,1
3406,וואראשילאוו,1
3407,ווארום,1
3408,װאָרום,1
3409,ווארימ,1
3410,ווארן,1
3411,ווארס,1
3412,װאַרסן,1
3413,װאַרעם,1
3414,ווארשטאט,1
3415,װארשטאַט,1
3416,װאַרשטאַס,1
3417,װאַרשטאסן,1
3418,וְוּגל,1
3419,װגנט,1
3420,ווגס,1
3421,וודערט,1
3422,װואוציק,1
3423,װוױ,1
3424,װוי,1
3425,װױײ,1
3426,װוייל,1
3427,װוייסרום,1
3428,װויל,1
3429,װוין,1
3430,װוינטער,1
3431,װוירער,1
3432,װונע,1
3433,װוע:ן,1
3434,װועגן,1
3435,װועלן,1
3436,װוער,1
3437,װוערן,1
3438,װוצָס,1
3439,װזייניק,1
3440,װִי,1
3441,וויבארגער,1
3442,װיגאָרשטשיק,1
3443,װידירן,1
3444,ווידער,1
3445,װיַדער,1
3446,ווידערשטאגר,1
3447,װיוטשאַפט,1
3448,וויורער,1
3449,װיטל,1
3450,וויטע,1
3451,װיטען,1
3452,װיי,1
3453,ווייב,1
3454,ווייבּ,1
3455,װײַבּ,1
3456,ווייבּער,1
3457,װײבּער,1
3458,װייג,1
3459,װײג,1
3460,װייגִיק,1
3461,װײוט,1
3462,װײוציק,1
3463,ווייט,1
3464,ווייטערדיקע,1
3465,װײַטערריקן,1
3466,װײיב,1
3467,װײיבז,1
3468,װײיבל,1
3469,װײיבּס,1
3470,װײיבּער,1
3471,װײיגיקער,1
3472,װײיגלק,1
3473,װײיניקער,1
3474,װײיסרוסלאָגר,1
3475,װײירים,1
3476,װייך,1
3477,װייל,1
3478,װײלט,1
3479,ווייניק,1
3480,װײניק,1
3481,װײַניק,1
3482,װײסט,1
3483,װײַסע,1
3484,װייסרוסלענריש,1
3485,װייסשאַפט,1
3486,װיכ,1
3487,װיכטיקײט,1
3488,װיכטיקן,1
3489,װיכטיקע,1
3490,וויכטיקערע,1
3491,װיכסיקײיסט,1
3492,װילגע,1
3493,װילס,1
3494,װילרע,1
3495,ווינטער,1
3496,װינטער,1
3497,װיני,1
3498,װיניעלען,1
3499,װיניצער,1
3500,וויניקער,1
3501,װינכער,1
3502,ווינקל,1
3503,װיסל,1
3504,וויסן,1
3505,וויסנשאַפט,1
3506,װיסנשאַפט,1
3507,װיער,1
3508,װיפל,1
3509,װיפֿל,1
3510,וויקוכים,1
3511,װיקוכים,1
3512,װיקס,1
3513,װירטש,1
3514,ווירטשאפט,1
3515,װיַרטשאפט,1
3516,ווירטשאַפטן,1
3517,װירטשֵאָפטן,1
3518,ווירטשאפם,1
3519,ווירטשאשטלעכן,1
3520,װירסשאַפּט,1
3521,װירסשאַפטלעכער,1
3522,ווירערשטאנה,1
3523,ווירערשטשנד,1
3524,װירקלעכקײט,1
3525,װירקלעכקײם,1
3526,װכלן,1
3527,װלגן,1
3528,וולט,1
3529,װלכְעַר,1
3530,וון,1
3531,װנעו,1
3532,װע,1
3533,וועגט,1
3534,װעגט,1
3535,װעָגן,1
3536,װעגעלעך,1
3537,װעױט,1
3538,װעױן,1
3539,װעון,1
3540,וועי,1
3541,װעכעשכן,1
3542,װעַל,1
3543,װעלאָסיפּעדן,1
3544,וועלבנר,1
3545,וועלט,1
3546,װעלט,1
3547,וֶועלטבּארימט,1
3548,װעלכ,1
3549,װעלכץ,1
3550,וועלכקר,1
3551,וועַלן,1
3552,װעלס,1
3553,װעמען,1
3554,װענין,1
3555,ווענרן,1
3556,װענרע,1
3557,װענרעס,1
3558,ווער,1
3559,װערטער,1
3560,װעֶרן,1
3561,װערס,1
3562,ווערסער,1
3563,װערק,1
3564,װפגן,1
3565,װפּוינען,1
3566,וופוקס,1
3567,וופט,1
3568,װפלכקר,1
3569,װפן,1
3570,װצוקס,1
3571,װצי,1
3572,װצלכערן,1
3573,װצקן,1
3574,וורך,1
3575,װשוציק,1
3576,וז,1
3577,ויארסט,1
3578,ויבּארנער,1
3579,ויגוועכעשכן,1
3580,ויגסעיריקן,1
3581,ויוסשאפט,1
3582,ויטֵל,1
3583,ױטלעכע,1
3584,ױטן,1
3585,וייג,1
3586,וייגען,1
3587,וײגען,1
3588,וײגערמ,1
3589,וײטשלאַנד,1
3590,ויינ'ן,1
3591,וֹײַנדיץ,1
3592,וײניצען,1
3593,ױיסער,1
3594,וײען,1
3595,וייעס,1
3596,וֹיך,1
3597,וילנע,1
3598,וימעטען,1
3599,ױן,1
3600,ויעגן,1
3601,וֶיֶעם,1
3602,ויער,1
3603,ויפן,1
3604,ױציאנעלע,1
3605,וירטשאַפטלעכן,1
3606,וירקלעך,1
3607,וירקן,1
3608,וֹךְ,1
3609,וכפר,1
3610,ומכפרת,1
3611,ומען,1
3612,ונגע,1
3613,ונגען,1
3614,וִנָּרט,1
3615,וע,1
3616,ועה,1
3617,ועזאָלוציק,1
3618,ועזגלו,1
3619,ועי,1
3620,ועין,1
3621,ועכעשבן,1
3622,ועלכער,1
3623,ועלן,1
3624,ועם,1
3625,וֹעָם,1
3626,ועמאנסטראציע,1
3627,וען,1
3628,ועקטוך,1
3629,וֹעַר,1
3630,וערועם,1
3631,וערט,1
3632,וערקלערט,1
3633,וצ,1
3634,וצוֹקס,1
3635,וציאנערער,1
3636,וצַליקטאן,1
3637,וצן,1
3638,וצען,1
3639,וצענקא,1
3640,וק,1
3641,וראָיער,1
3642,וריסל,1
3643,ושאַלעװען,1
3644,ותולעים,1
3645,ז,1
3646,ז'ך,1
3647,ז2,1
3648,זא:טיקע,1
3649,זאגְט,1
3650,זאָגט,1
3651,זאגן,1
3652,זאָגן,1
3653,זאו,1
3654,זאַװוקאָמעןבּאזארגט,1
3655,זאטאר,1
3656,זאַטן,1
3657,זאַך,1
3658,זאַכלעכער,1
3659,זאכן,1
3660,זאמלונג,1
3661,זאנן,1
3662,זאָנס,1
3663,זאנק,1
3664,זאָס,1
3665,זאפּאראזשיע,1
3666,זאציע,1
3667,זאַקאַ,1
3668,זארגן,1
3669,זאַרפן,1
3670,זו1,1
3671,זוועניגאראדקער,1
3672,זוירקונג,1
3673,זוכן,1
3674,זִוכן,1
