"","token","tag","pos","category","funct","case","pers","num","gender","tense","mode"
"2459",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2460","Polymet","VIMP.Full.2.Pl","VIMP","Full",NA,NA,"2","Pl",NA,NA,NA
"2461","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2462","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"2463","120","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"2464","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"2465","Gefangen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"2466","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2467","O","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"2468","ihr","PRO.Pers.Subst.3.Dat.Sg.Fem","PRO","Pers","Subst","Dat","3","Sg","Fem",NA,NA
"2469","Götter","N.Reg.Acc.Pl.Masc","N","Reg",NA,"Acc",NA,"Pl","Masc",NA,NA
"2470","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2471","Hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2472","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2473","ihn","PRO.Pers.Subst.3.Acc.Sg.Masc","PRO","Pers","Subst","Acc","3","Sg","Masc",NA,NA
"2474","Mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"2475","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2476",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2477","deinen","PRO.Poss.Attr.-.Acc.Sg.Masc","PRO","Poss","Attr","Acc",NA,"Sg","Masc",NA,NA
"2478","Polymet","N.Reg.Acc.Sg.Masc","N","Reg",NA,"Acc",NA,"Sg","Masc",NA,NA
"2479","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2480","Ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2481","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2482","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2483","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2484","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2485","Aridäus","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2486",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2487","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2488","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2489","bey","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2490","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"2491","so","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2492","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2493",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2494","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2495","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"2496","bey","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2497","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"2498","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2499","Wir","PRO.Pers.Subst.1.Nom.Pl.*","PRO","Pers","Subst","Nom","1","Pl",NA,NA,NA
"2500","wollen","VFIN.Mod.1.Pl.Pres.Ind","VFIN","Mod",NA,NA,"1","Pl",NA,"Pres","Ind"
"2501","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2502","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2503","die","ART.Def.Acc.Sg.Fem","ART","Def",NA,"Acc",NA,"Sg","Fem",NA,NA
"2504","Auswechslung","N.Reg.Acc.Sg.Fem","N","Reg",NA,"Acc",NA,"Sg","Fem",NA,NA
"2505","Beschleunigen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2506",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2507","Dein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"2508","Vater","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2509",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2510","der","PRO.Rel.Subst.-.Nom.Sg.Masc","PRO","Rel","Subst","Nom",NA,"Sg","Masc",NA,NA
"2511","dich","PRO.Pers.Subst.2.Acc.Sg.*","PRO","Pers","Subst","Acc","2","Sg",NA,NA,NA
"2512","liebt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"2513",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2514","Verlanget","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"2515","wohl","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2516","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"2517","wissen","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2518",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2519","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2520","dir","PRO.Pers.Subst.2.Dat.Sg.*","PRO","Pers","Subst","Dat","2","Sg",NA,NA,NA
"2521","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2522",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2523","Und","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"2524","ob","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2525","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"2526","lebst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"2527",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2528","Mein","PRO.Poss.Attr.-.Nom.Sg.Masc","PRO","Poss","Attr","Nom",NA,"Sg","Masc",NA,NA
"2529","Herold","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2530","wartet","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"2531","schon","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2532","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2533","Send","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2534","einen","PRO.Indef.Subst.-.Acc.Sg.Masc","PRO","Indef","Subst","Acc",NA,"Sg","Masc",NA,NA
"2535","deiner","PRO.Poss.Attr.-.Gen.Pl.*","PRO","Gen","Attr","Gen",NA,"Pl",NA,NA,NA
"2536","Mitgefangnen","N.Reg.Gen.Pl.*","N","Gen",NA,"Gen",NA,"Pl",NA,NA,NA
"2537","mit","PART.Verb","PART","Verb",NA,NA,NA,NA,NA,NA,NA
"2538",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2539","Daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2540","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2541","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"2542","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"2543","erfahre","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"2544",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2545","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2546","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"2547","lebst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"2548","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2549","Wer","PRO.Inter.Subst.-.Nom.Sg.Masc","PRO","Inter","Subst","Nom",NA,"Sg","Masc",NA,NA
"2550","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"2551","es","PRO.Pers.Subst.3.Acc.Sg.Neut","PRO","Pers","Subst","Acc","3","Sg","Neut",NA,NA
"2552","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2553","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2554","Philotas","N.Name.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"2555",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2556","Parmenio","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"2557","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2558","Aridäus","N.Name.Nom.Sg.Neut","N","Name",NA,"Nom",NA,"Sg","Neut",NA,NA
"2559",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2560","Er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2561","soll","VFIN.Mod.3.Sg.Pres.Ind","VFIN","Mod",NA,NA,"3","Sg",NA,"Pres","Ind"
"2562","Gleich","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2563","da","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2564","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2565",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2566","Strato","N.Name.Nom.Sg.Masc","N","Name",NA,"Nom",NA,"Sg","Masc",NA,NA
"2567","komm","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"2568","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2569","Wir","PRO.Pers.Subst.1.Nom.Pl.*","PRO","Pers","Subst","Nom","1","Pl",NA,NA,NA
"2570","sehen","VFIN.Full.1.Pl.Pres.Ind","VFIN","Full",NA,NA,"1","Pl",NA,"Pres","Ind"
"2571","uns","PRO.Refl.Subst.1.Acc.Pl.*","PRO","Refl","Subst","Acc","1","Pl",NA,NA,NA
"2572","Bald","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2573","wieder","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2574",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2575","Vierter","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"2576","Auftritt","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2577",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2578","Philotas","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"2579",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2580","Hab","N.Reg.*.*.*","N","Reg",NA,NA,NA,NA,NA,NA,NA
"2581","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"2582","recht","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2583","gehört","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"2584","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2585","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2586","wars","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"2587","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2588","Daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2589","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2590","von","APPR.Dat","APPR",NA,NA,"Dat",NA,NA,NA,NA,NA
"2591","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"2592","erfahre","VFIN.Full.3.Sg.Pres.Subj","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Subj"
"2593",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2594","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2595","du","PRO.Pers.Subst.2.Nom.Sg.*","PRO","Pers","Subst","Nom","2","Sg",NA,NA,NA
"2596","lebst","VFIN.Full.2.Sg.Pres.Ind","VFIN","Full",NA,NA,"2","Sg",NA,"Pres","Ind"
"2597","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2598","[","SYM.Paren.Left","SYM","Paren","Left",NA,NA,NA,NA,NA,NA
"2599","121","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"2600","]","SYM.Paren.Right","SYM","Paren","Right",NA,NA,NA,NA,NA,NA
"2601","Die","ART.Def.Nom.Pl.Neut","ART","Def",NA,"Nom",NA,"Pl","Neut",NA,NA
"2602","Worte","N.Reg.Nom.Pl.Neut","N","Reg",NA,"Nom",NA,"Pl","Neut",NA,NA
"2603","geben","VFIN.Full.3.Pl.Pres.Ind","VFIN","Full",NA,NA,"3","Pl",NA,"Pres","Ind"
"2604","mir","PRO.Pers.Subst.1.Dat.Sg.*","PRO","Pers","Subst","Dat","1","Sg",NA,NA,NA
"2605","zu","PART.Zu","PART","Zu",NA,NA,NA,NA,NA,NA,NA
"2606","denken","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2607","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2608","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2609","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2610","Gewinnt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"2611","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2612",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2613","weil","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2614","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"2615","lebe","VFIN.Full.1.Sg.Pres.Ind","VFIN","Full",NA,NA,"1","Sg",NA,"Pres","Ind"
"2616","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2617","Nur","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2618","zu","PART.Deg","PART","Deg",NA,NA,NA,NA,NA,NA,NA
"2619","viel","PRO.Indef.Subst.-.*.*.*","PRO","Indef","Subst",NA,NA,NA,NA,NA,NA
"2620","Gewinnt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"2621","er","PRO.Pers.Subst.3.Nom.Sg.Masc","PRO","Pers","Subst","Nom","3","Sg","Masc",NA,NA
"2622","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2623","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"2624","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"2625","König","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2626","länger","ADJD.Comp","ADJD","Comp",NA,NA,NA,NA,NA,NA,NA
"2627","laß","VIMP.Full.2.Sg","VIMP","Full",NA,NA,"2","Sg",NA,NA,NA
"2628","ihm","PRO.Pers.Subst.3.Dat.Sg.Masc","PRO","Pers","Subst","Dat","3","Sg","Masc",NA,NA
"2629","doch","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2630","Sein","PRO.Poss.Attr.-.Nom.Sg.Neut","PRO","Poss","Attr","Nom",NA,"Sg","Neut",NA,NA
"2631","gütig","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2632","Schicksal","N.Reg.Acc.Sg.Neut","N","Reg",NA,"Acc",NA,"Sg","Neut",NA,NA
"2633","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"2634","verborgen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2635","seyn","VINF.Full.-","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2636","!","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2637","Das","PRO.Dem.Subst.-.Nom.Sg.Neut","PRO","Dem","Subst","Nom",NA,"Sg","Neut",NA,NA
"2638","sagte","VFIN.Full.3.Sg.Past.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Past","Ind"
"2639","Strato","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2640",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2641","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2642","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2643","Gütiger","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2644","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2645","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"2646",";","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2647","–","CARD","CARD",NA,NA,NA,NA,NA,NA,NA,NA
"2648","–","N.Reg.*.*.Neut","N","Reg",NA,NA,NA,NA,"Neut",NA,NA
"2649","Dawider","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2650","hab","VIMP.Haben.2.Sg","VIMP",NA,NA,NA,"2","Sg",NA,NA,NA
"2651","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"2652","nichts","PRO.Indef.Subst.-.*.*.Neut","PRO","Indef","Subst",NA,NA,NA,"Neut",NA,NA
"2653",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2654","Daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2655","Polymet","N.Name.Nom.Sg.*","N","Name",NA,"Nom",NA,"Sg",NA,NA,NA
"2656","Gefangen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2657","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2658",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2659","dadurch","PROADV.Dem","PROADV","Dem",NA,NA,NA,NA,NA,NA,NA
"2660","gewinnen","VFIN.Full.1.Pl.Pres.Ind","VFIN","Full",NA,NA,"1","Pl",NA,"Pres","Ind"
"2661","wir","PRO.Pers.Subst.1.Nom.Pl.*","PRO","Pers","Subst","Nom","1","Pl",NA,NA,NA
"2662","So","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2663","viel","PRO.Indef.Subst.-.*.*.*","PRO","Indef","Subst",NA,NA,NA,NA,NA,NA
"2664",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2665","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2666","–","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2667","daß","CONJ.SubFin.-","CONJ","SubFin",NA,NA,NA,NA,NA,NA,NA
"2668","keiner","PRO.Indef.Subst.-.Nom.Sg.Masc","PRO","Indef","Subst","Nom",NA,"Sg","Masc",NA,NA
"2669","was","PRO.Rel.Subst.-.Acc.Sg.Neut","PRO","Rel","Subst","Acc",NA,"Sg","Neut",NA,NA
"2670","gewonnen","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"2671","hat","VFIN.Haben.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2672",".","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2673","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2674","aber","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2675","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2676","wäre","VFIN.Sein.3.Sg.Past.Subj","VFIN",NA,NA,NA,"3","Sg",NA,"Past","Subj"
"2677","Polymet","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2678","allein","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2679",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2680","Philotas","FM","FM",NA,NA,NA,NA,NA,NA,NA,NA
"2681","nicht","PART.Neg","PART","Neg",NA,NA,NA,NA,NA,NA,NA
"2682","gefangen","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2683",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2684","was","PRO.Inter.Subst.-.Nom.Sg.Neut","PRO","Inter","Subst","Nom",NA,"Sg","Neut",NA,NA
"2685","alsdenn","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2686","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2687","Wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2688","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2689","oder","CONJ.Coord.-","CONJ","Coord",NA,NA,NA,NA,NA,NA,NA
"2690","wär","VFIN.Aux.1.Sg.Past.Subj","VFIN","Aux",NA,NA,"1","Sg",NA,"Past","Subj"
"2691","ich","PRO.Pers.Subst.1.Nom.Sg.*","PRO","Pers","Subst","Nom","1","Sg",NA,NA,NA
"2692","tod","ADJD.Pos","ADJD","Pos",NA,NA,NA,NA,NA,NA,NA
"2693",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2694","wär","VFIN.Aux.3.Sg.Past.Subj","VFIN","Aux",NA,NA,"3","Sg",NA,"Past","Subj"
"2695","im","APPRART.Dat.Sg.Neut","APPRART",NA,NA,"Dat",NA,"Sg","Neut",NA,NA
"2696","Gefecht","N.Reg.Dat.Sg.Neut","N","Reg",NA,"Dat",NA,"Sg","Neut",NA,NA
"2697","Der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"2698","junge","ADJA.Pos.Nom.Sg.Masc","ADJA","Pos",NA,"Nom",NA,"Sg","Masc",NA,NA
"2699","Held","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2700","geblieben","VPP.Full.Psp","VPP","Full","Psp",NA,NA,NA,NA,NA,NA
"2701",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2702","was","PRO.Inter.Subst.-.Acc.Sg.Neut","PRO","Inter","Subst","Acc",NA,"Sg","Neut",NA,NA
"2703","alsdenn","VINF.Full.zu","VINF","Full",NA,NA,NA,NA,NA,NA,NA
"2704","?","SYM.Pun.Sent","SYM","Pun","Sent",NA,NA,NA,NA,NA,NA
"2705","Das","PRO.Dem.Subst.-.Acc.Sg.Neut","PRO","Dem","Subst","Acc",NA,"Sg","Neut",NA,NA
"2706","eine","PRO.Indef.Subst.-.Acc.Sg.Fem","PRO","Indef","Subst","Acc",NA,"Sg","Fem",NA,NA
"2707","bleibet","VFIN.Full.2.Pl.Pres.Subj","VFIN","Full",NA,NA,"2","Pl",NA,"Pres","Subj"
"2708",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2709","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2710","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"2711","ist","VFIN.Sein.3.Sg.Pres.Ind","VFIN",NA,NA,NA,"3","Sg",NA,"Pres","Ind"
"2712",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2713","es","PRO.Pers.Subst.3.Nom.Sg.Neut","PRO","Pers","Subst","Nom","3","Sg","Neut",NA,NA
"2714","bleibt","VFIN.Full.3.Sg.Pres.Ind","VFIN","Full",NA,NA,"3","Sg",NA,"Pres","Ind"
"2715","So","ADV","ADV",NA,NA,NA,NA,NA,NA,NA,NA
"2716",",","SYM.Pun.Comma","SYM","Pun","Comma",NA,NA,NA,NA,NA,NA
"2717","wie","PROADV.Inter","PROADV","Inter",NA,NA,NA,NA,NA,NA,NA
"2718","der","ART.Def.Nom.Sg.Masc","ART","Def",NA,"Nom",NA,"Sg","Masc",NA,NA
"2719","Schluß","N.Reg.Nom.Sg.Masc","N","Reg",NA,"Nom",NA,"Sg","Masc",NA,NA
"2720","des","ART.Def.Gen.Sg.Neut","ART","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
"2721","Schicksals","N.Reg.Gen.Sg.Neut","N","Gen",NA,"Gen",NA,"Sg","Neut",NA,NA
